E_Vs_RHE,I_A
0.28445378151260503,-0.0006962790467627323
0.276890756302521,-0.0009034950029933091
0.269327731092437,-0.0011553600722934568
0.261764705882353,-0.0013614329305114833
0.2542016806722689,-0.0016969269697824866
0.24663865546218489,-0.0019207857854806833
0.23907563025210088,-0.0021903440108283433
0.23151260504201687,-0.0024665828230065333
0.22394957983193287,-0.002662833226971029
0.21638655462184875,-0.002878507776099426
0.20882352941176474,-0.0029238399520594904
0.20126050420168073,-0.00300258128800039
0.19369747899159673,-0.0029900060721366486
0.1861344537815126,-0.002853505884423169
0.1785714285714286,-0.0027561068269162047
0.1710084033613446,-0.00257634523684188
0.1634453781512606,-0.00234151387184403
0.15588235294117647,-0.002012907974926015
0.14831932773109247,-0.0017953817486084827
0.14075630252100846,-0.0014327827949726524
0.13319327731092445,-0.0012898602914764162
0.12563025210084033,-0.0009403189164299453
0.11806722689075633,-0.0007759893082735146
0.11050420168067232,-0.0006063364396221359
0.10294117647058831,-0.0004712231919281366
0.0953781512605043,-0.0003231091511758887
0.08781512605042019,-0.00024233334185142514
0.08025210084033618,-0.00013655075744546376
0.07268907563025218,-0.0001131484521078573
0.06512605042016817,-7.373888856242318e-05
0.05756302521008405,-6.22011085539805e-05
0.05,-3.453535832635895e-05
